product_id,product_url,ingredients,ok,error
348,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158299&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=348,"스페인감초뿌리추출물, 정제수, 프로판다이올, 글리세린, 베타인, 마트리카리아꽃추출물, 소듐하이알루로네이트, 다이포타슘글리시리제이트, 구아이아줄렌, 베타-글루칸, 폴리글루타믹애씨드, 글리세레스-26, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 부틸렌글라이콜, 카프릴릴/카프릴글루코사이드, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 다이프로필렌글라이콜, 잔탄검, 다이소듐이디티에이, 폴리글리세릴-10올리에이트, 멕시칸주니퍼오일, 다마스크장미꽃오일, 광곽향오일, 베티버뿌리오일",True,
349,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158305&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=349,"토마토추출물, 정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 인도멀구슬나무잎추출물, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 울금뿌리추출물, 홀리바질잎추출물, 센티드제라늄꽃오일, 소듐아스코빌포스페이트, 아스코빅애씨드, 참산호말추출물, 폴리글리세릴-4카프레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리아크릴레이트크로스폴리머-6, 1,2-헥산다이올, 소듐시트레이트, 카프릴릴/카프릴글루코사이드, 폴리글리세릴-10라우레이트, 소듐파이테이트, 시트릭애씨드, 폴리글리세릴-10올리에이트, t-부틸알코올, 오렌지껍질오일, 필리핀오렌지껍질오일, 콘민트오일, 리모넨",True,
350,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158309&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=350,"정제수,부틸렌글라이콜, 병풀추출물 100,000ppm",True,
351,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158310&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=351,"락토바실러스/ 콩발효추출물, 락토바실러스/ 석류발효추출물, 효모/보리씨발효여과물,락토바실러스/배즙발효여과물",True,
352,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158311&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=352,갈락토미세스발효여과물 100%,True,
353,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158312&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=353,"정제수,부틸렌글라이콜, 비피다발효추출물 100,000ppm, 글리세린",True,
354,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158929&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=354,"정제수, 글리세린, 변성알코올, 다이프로필렌글라이콜, 부틸렌글라이콜, 1,2-헥산다이올, 트레할로오스, 바위손추출물*, 귀리커넬추출물+, 포트마리골드꽃추출물+, 개박하추출물+, 라즈베리잎추출물+, 와일드인디고뿌리추출물+, 별꽃추출물+, 레이디스맨틀잎추출물**, 삼색제비꽃추출물**, 다마스크장미꽃추출물**, 메도우스위트꽃추출물**, 마시멜로뿌리추출물**, 베타인, 판테놀, 아이리쉬모스추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 피이지-40하이드로제네이티드캐스터오일, 옥틸도데세스-16, 카보머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 소듐폴리아크릴레이트, 트로메타민, 트라이소듐이디티에이, 오렌지껍질오일++, 라임전초오일++, 로즈마리잎오일++, 센티드제라늄꽃오일++, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰 (*표시: 부활초 추출물, +표시: Napiers original formula, **표시: Napiers moisture formula, ++표시: 식물 유래 향)",True,
355,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159225&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=355,"정제수, 해바라기씨오일, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 마카다미아씨오일, 흰서양송로추출물(10,000ppm), 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 동백나무씨오일, 달맞이꽃오일, 올리브오일, 아보카도오일, 메도우폼씨오일, 알지닌, 카보머, 베타인, 판테놀, 토코페릴아세테이트, 자작나무수액, 프로방스장미꽃수, 에틸헥실글리세린, 글리세린, 돌콩오일, 다이포타슘글리시리제이트, 다이소듐이디티에이, 비타민나무열매오일, 하이드록시에틸우레아, 알로에베라잎추출물, 아데노신, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 비피다발효용해물, 오크라열매추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 소듐팔미토일프롤린, 아나토씨오일, 바질꽃/잎/줄기추출물, 마트리카리아꽃추출물, 히비스커스꽃추출물, 라벤더꽃추출물, 레몬밤잎추출물, 페퍼민트잎추출물, 애플민트잎추출물, 베르가못잎추출물, 프로방스장미꽃추출물, 로즈마리잎추출물, 살비아잎추출물, 병풀추출물, 포타슘솔베이트, 데이지꽃추출물, 클로페네신, 프리지어추출물, 약모밀추출물, 에델바이스추출물, 마돈나백합꽃추출물, 뽕나무껍질추출물, 연꽃꽃추출물, 인삼추출물, 사우수레아인볼루크라타추출물, 귀리커넬추출물, 멕시칸치아씨추출물, 알바수련꽃추출물, 향료",True,
356,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159467&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=356,"정제수, 아스코빅애씨드(15%), 에톡시다이글라이콜, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 알부틴, 다이프로필렌글라이콜, 브로콜리추출물, 울금뿌리추출물, 얼룩파인애플추출물, 살비아오일, 불가리스쑥오일, 소듐하이알루로네이트, 바질오일, 황기뿌리추출물, 콥티스뿌리추출물, 황벽나무껍질추출물, 황금추출물, 트로메타민, 콜레스-24, 페룰릭애씨드, 글리세린, 토코페롤(1,000.25 ppm), 글루코실루틴, 판테놀, 폴리글리세릴 -10올리에이트, 셀룰로오스검, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아데노신, 소듐파이테이트, 피브이피, 풀러린, 글루코노락톤, 유비퀴논 (0.1ppm)",True,
357,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159468&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=357,"정제수, 아스코빅애씨드(15%), 에톡시다이글라이콜, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 알부틴, 다이프로필렌글라이콜, 브로콜리추출물, 울금뿌리추출물, 얼룩파인애플추출물, 살비아오일, 불가리스쑥오일, 소듐하이알루로네이트, 바질오일, 황기뿌리추출물, 콥티스뿌리추출물, 황벽나무껍질추출물, 황금추출물, 트로메타민, 콜레스-24, 페룰릭애씨드, 글리세린, 토코페롤(1,000.25 ppm), 글루코실루틴, 판테놀, 폴리글리세릴 -10올리에이트, 셀룰로오스검, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아데노신, 소듐파이테이트, 피브이피, 풀러린, 글루코노락톤, 유비퀴논 (0.1ppm)",True,
358,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162610&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=358,"모과추출물(93%),글리세레스-26,나이아신아마이드(2%),1,2-헥산다이올,알지닌,카보머,에틸헥실글리세린,카프릴릴글라이콜",True,
359,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162620&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=359,"정제수, 서양산딸기추출물, 아사이팜열매추출물, 로우스위트블루베리추출물, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 글리세레스-26, 1,2-헥산다이올, 부틸렌글라이콜, 폴리글리세릴-10라우레이트, 하이드록시데실유비퀴논, 하이드로제네이티드레시틴, 알지닌, 카보머, 에틸헥실글리세린, 카프릴릴글라이콜",True,
360,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163688&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=360,"정제수, 부틸렌글라이콜, 프로판다이올, 글리세레스-26, 병풀추출물(3.5%), 메틸프로판다이올, 글리세린, 폴리글리세린-3, 사카라이드하이드롤리세이트, 1,2-헥산다이올, 판테놀, 자일리틸글루코사이드, 알란토인, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 안하이드로자일리톨, 자일리톨, 소듐폴리아크릴레이트, 글루코오스, 다이카프릴릴카보네이트, 펜틸렌글라이콜, 베타-글루칸, 소듐하이알루로네이트, 베타-시토스테롤, 마데카소사이드, 카프릴로일살리실릭애씨드, 하이드로제네이티드레시틴, 백미꽃추출물, 하이알루로닉애씨드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드",True,
361,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163735&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=361,"정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 스쿠알란, 사이클로헥사실록세인, 베타인, 글리세릴글루코사이드, 판테놀, C14-22알코올, 세테아릴올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 솔비탄올리베이트, 소듐폴리아크릴로일다이메틸타우레이트, 부틸렌글라이콜, 알란토인, C12-20알킬글루코사이드, 에틸헥실글리세린, 다이소듐이디티에이, 카프릴릭/카프릭트라이글리세라이드, 소듐하이알루로네이트, 병풀추출물, 하이드로제네이티드포스파티딜콜린, 갈락토아라비난, 폴리글리세릴-10라우레이트, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 세라마이드엔피, 자일리톨, 글루코오스, 카프릴릭애씨드, 소듐하이알루로네이트크로스폴리머, 카프릴릴글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 팔미토일트라이펩타이드-1, 프로폴리스추출물, 하이드록시프로필트라이모늄하이알루로네이트, 아시아티코사이드, 올레익애씨드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 올리고펩타이드-1",True,
362,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163763&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=362,"병풀추출물(80%), 글리세린, 정제수, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 알란토인(3000ppm), 에틸헥실글리세린, 잔탄검, 소듐시트레이트, 시트릭애씨드, 마데카소사이드(30ppm), 아시아티코사이드(20ppm), 아시아틱애씨드(2ppm), 마데카식애씨드(2ppm)",True,
363,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164310&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=363,"정제수,부틸렌글라이콜,글리세린,소듐하이알루로네이트,판테놀,레스베라트롤,모란뿌리추출물,마트리카리아추출물,모노기나산사꽃추출물,수박추출물,카페인,호장근뿌리추출물,살리실릭애씨드,녹차추출물,겔리디엘라 아케로사추출물,알테로모나스발효추출물,에스큘렌타렌즈콩추출물,사과추출물,제주이질풀추출물,노티드랙추출물,락로즈꽃/잎/줄기추출물,아스파라곱시스 아르마타추출물,힙네아 무스키포르미스추출물,솔비톨,효모용해추출물,소듐락테이트,프로필렌글라이콜카프릴레이트,소듐피씨에이,셀룰로오스검,잔탄검,시트릭애씨드,소듐설페이트,카프릴릴글라이콜,피이지-40하이드로제네이티드캐스터오일,향료,다이소듐이디티에이,포타슘솔베이트,페녹시에탄올,소듐벤조에이트,클로페네신,적색504호,자색401호,적색227호,청색1호,황색4호 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",True,
364,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165622&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=364,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 베타인, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 메틸프로판다이올, 나이아신아마이드, 판테놀, 하이드롤라이즈드콜라겐(6,016ppm), 메틸글루세스-10, 폴리글리세릴-10라우레이트, 스쿠알란, 하이드로제네이티드레시틴, 다이에톡시에틸석시네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 트로메타민, 다이페닐다이메티콘, 트라이에틸헥사노인, 에틸헥실글리세린, 마카다미아씨오일, 폴리쿼터늄-51, 아데노신, 다이포타슘글리시리제이트, 실리카, 베르가모트오일, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 소듐하이알루로네이트, 라벤더오일, 알란토인, 소듐파이테이트, 콜레스테롤, 유채스테롤, 피이지-5레이프씨드스테롤, 레틴알(50ppm), 소듐하이알루로네이트크로스폴리머, 클레리오일, 세테스-3, 세테스-5, 하이드롤라이즈드글라이코사미노글리칸, 토코페롤, 알루미늄/마그네슘하이드록사이드스테아레이트, 토코페릴아세테이트, 글라이신, 포타슘세틸포스페이트, 세린, 글루타믹애씨드, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 벤질글라이콜, 아스파틱애씨드, 류신, 팔미토일트라이펩타이드-5, 다이프로필렌글라이콜, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 하이드롤라이즈드하이알루로닉애씨드, 히스티딘, 시스테인, 메티오닌, 다이소듐이디티에이, 펜틸렌글라이콜, 하이드롤라이즈드엘라스틴, 카프릴릴/카프릴글루코사이드, 하이알루로닉애씨드, 다이포타슘포스페이트, 아세틸글루타민, 풀루란, 세라마이드엔피, 셀룰로오스검, 리모넨, 리날룰",True,
365,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166013&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=365,정제수 변성알코올 글리세린 프로판다이올 나이아신아마이드 락틱애씨드 하이드록시에틸피페라진에탄설포닉애씨드 하이드록시아세토페논 소듐하이드록사이드 하이드록시프로필구아 살리실릭애씨드 파이틱애씨드,True,
366,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168259&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=366,"정제수, 나이아신아마이드, 글리세린, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글루코노락톤, 프로판다이올, 아스코빌테트라이소팔미테이트, 아데노신, 카프릴로일살리실릭애씨드, 판테놀, 비파나무잎추출물, 마데카소사이드, 스피어민트추출물, 비타민나무열매추출물, 흑효모발효물, 헥실레조시놀, 베타인, 세테아릴올리베이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아크릴레이트크로스폴리머-6, 솔비탄올리베이트, 카프릴릴글라이콜, 잔탄검, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 1,2-헥산다이올, 글루코실루틴, 다이소듐이디티에이, 에틸헥실글리세린",True,
367,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168272&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=367,"정제수, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 부틸렌글라이콜, 판테놀, 글리세레스-25피씨에이아이소스테아레이트, 잔탄검, 다이포타슘글리시리제이트, 맥아추출물, 자몽껍질오일, 소듐하이알루로네이트, 카프릴릭/카프릭트라이글리세라이드, 하이드롤라이즈드하이알루로닉애씨드, 베타-글루칸, 진흙버섯추출물, 카프릴릴글라이콜, 오렌지껍질오일, 소듐아세틸레이티드하이알루로네이트, 멕시칸주니퍼오일, 고수열매오일, 스피어민트잎오일, 락토바실러스/쌀발효물, 페퍼민트잎추출물, 노니열매추출물, 매실추출물, 사막장미잎세포추출물, 오이열매추출물, 병풀추출물, 녹차추출물, 키위추출물, 알로에잎추출물, 카룸 페트로셀리눔추출물, 케일잎추출물, 바오밥나무씨추출물, 티트리추출물, 아티초크잎추출물, 오죽잎추출물, 브루셀스프라우트추출물, 멜론추출물, 라임추출물, 효모베타-글루칸, 다시마추출물, 리모넨",True,
368,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169203&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=368,"데일리 레스큐 리페어 세럼 : 정제수 , 부틸렌글라이콜 , 비스-피이지-18메칠에텔디메칠실란 , 변성알코올 , 바이오사카라이드검-1 , 피이지-6 , 글리세린 , 아세틸헥사펩타이드-8 , 희첨추출물 , 플랑크톤추출물 , 갈조추출물 , 락토바실러스발효물 , 마이크로코쿠스용해물 , 효모추출물 , 황금추출물 , 블랙멀베리뿌리추출물 , 구기자추출물 , 아세틸글루코사민 , 덩굴월귤열매추출물 , 블루베리추출물 , 포도추출물 , 녹차추출물 , 아미노프로필아스코빌포스페이트 , 에르고치오네인 , 바이오사카라이드검-4 , 토코페릴아세테이트 , 카페인 , 나일론-12 , 트레할로스 , 소듐하이알루로네이트 , 슈크로오스 , 폴리소르베이트20 , 피이지-11메칠에텔디메치콘 , 잔탄검 , 향료 , 레시틴 , 암모늄아크릴로일디메칠타우레이트/브이피코폴리머 , 시트릭애씨드 , 실리카 , 디소듐이디티에이 , 비에이치티 , 페녹시에탄올 [ILN41645] *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",True,
369,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169267&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=369,"정제수, 부틸렌글라이콜, 메틸글루세스-20, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 비타민나무추출물, 글리세레스-26, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-10라우레이트, 알란토인, 카보머, 트로메타민, 판테놀, 다이포타슘글리시리제이트, 다이소듐이디티에이, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 레몬껍질오일, 울금뿌리추출물, 참산호말추출물, 하이드롤라이즈드호호바에스터, 오렌지껍질오일, 라임전초오일, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물, 아스코빌글루코사이드, 마트리카리아꽃추출물, 로즈마리잎추출물, 아스코빅애씨드, 3-O-에틸아스코빅애씨드, 리모넨, 시트랄",True,
370,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170016&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=370,"병풀추출물(76.38%), 부틸렌글라이콜, 글리세린, 정제수, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 다이프로필렌글라이콜,글리세레스-26, 카보머, 알지닌, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 알란토인, 에틸헥실글리세린, 아데노신, 소듐하이알루로네이트, 다이소듐이디티에이, 폴리솔베이트60, 솔비탄아이소스테아레이트, 백미꽃추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 락토바실러스발효물, 하이드록시프로필트라이모늄하이알루로네이트, 포도추출물, 카프릴릭/카프릭트라이글리세라이드, 부시클로버잎/줄기추출물, 마카다미아씨오일, 감나무잎추출물, 에탄올, 호장근뿌리추출물, 커피콩추출물,잇꽃꽃추출물, 에필로비움 플레이스케리추출물, 하이드로제네이티드레시틴, 초피나무열매추출물, 밤껍질추출물, 녹차추출물, 폴리솔베이트20, 레티놀, 아시아티코사이드(0.0004%), 마데카식애씨드(0.0004%), 하이드롤라이즈드하이알루로닉애씨드, 유채스테롤, 소듐아세틸레이티드하이알루로네이트, 아시아틱애씨드(0.0002%), 콜레스테롤, 하이알루로닉애씨드, 세테스-5, 세테스-3, 토코페릴아세테이트, 알루미늄/마그네슘하이드록사이드스테아레이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘세틸포스페이트, 소듐하이알루로네이트크로스폴리머, 프로테아제, 파파인, 키토산, 시트릭애씨드, 브로멜라인, 리파아제, 포타슘하이알루로네이트",True,
371,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170689&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=371,"정제수,부틸렌글라이콜,나이아신아마이드,1,2-헥산다이올,프로판다이올,잔탄검,하이드로제네이티드레시틴,폴리글리세릴-10올리에이트,카보머,트로메타민,스페인감초뿌리추출물,에틸헥실글리세린,세틸알코올,다이소듐이디티에이,토코페롤",True,
372,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171416&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=372,"정제수, 부틸렌글라이콜, 스쿠알란, 베타인, 다이펜타에리스리틸헥사C5-9애씨드에스터, 글리세레스-26, 글리세린, 1,2-헥산다이올, 펜틸렌글라이콜, 클로렐라 불가리스추출물, 우유단백질추출물, 글루코오스, 하이드로제네이티드레시틴, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 프룩토올리고사카라이드, 프룩토오스, 트로메타민, 다이페닐다이메티콘, 판테놀, 트라이에틸헥사노인, 소듐다이라우미도글루타미드라이신, 에틸헥실글리세린, 시트릭애씨드, 세린, 글라이신, 레시틴, 알지닌, 히스티딘, 다이포타슘글리시리제이트, 카프릴릴글라이콜, 토코페롤, 스테아릭애씨드, 세라마이드엔피, 세라마이드엔에스, 콜레스테롤, 피토스핑고신, 세라마이드에이피, 세라마이드에이에스, 세라마이드이오피, 잔탄검, 세테아릴알코올",True,
373,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171616&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=373,"정제수, *글리세린, 프로판다이올, *병풀추출물,아이소아밀라우레이트,펜틸렌글라이콜,*효모/자일리눔/홍차발효물(2.25%/22,500ppm),*호호바씨오일,베타인,스위트아몬드오일,피마자씨오일,알파-비사보롤,소듐하이알루로네이트,아데노신,레몬추출물,라벤더추출물,락토바실러스발효용해여과물,마데카소사이드,세라마이드엔피,덱스트린,아시아티코사이드,부틸렌글라이콜,하이드로제네이티드레시틴,글리세릴스테아레이트시트레이트,아라키딜알코올,분비나무오일,유칼립투스잎오일,스쿠알란,베헤닐알코올,아라키딜글루코사이드,카프릴릴글라이콜,솔비탄올리베이트,세틸팔미테이트,솔비탄팔미테이트,카프릴하이드록사믹애씨드,스클레로튬검,멕시칸주니퍼오일,광곽향오일,센티드제라늄꽃오일,바질오일,포도껍질추출물,잔탄검,리모넨",True,
374,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171993&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=374,"쌀겨수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 보리잎추출물, 보리추출물, 율무씨추출물, 소나무잎추출물, 베타-글루칸, 개똥쑥추출물, 베타인, 유자추출물, 석시닉애씨드, 만델릭애씨드, 벤조익애씨드, 벤즈알데하이드, 다이글리세린, 폴리글리세릴-10라우레이트, 정제수, 시트릭애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 치자추출물, 토코페롤, 트로메타민, 하이드록시에틸셀룰로오스, 인도멀구슬나무잎추출물, 덱스트린, 인도멀구슬나무꽃추출물, 에틸헥실글리세린, 다이소듐이디티에이",True,
375,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172156&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=375,"정제수, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 메틸글루세스-20, 인도멀구슬나무꽃추출물, 포도추출물, 사탕무뿌리추출물, 뽕나무열매추출물(242,500ppb), 뽕나무뿌리추출물, 아이비고드열매추출물, 글루코노락톤, 가지열매추출물, 카프릴로일살리실릭애씨드, 하이드롤라이즈드하이 알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 세라 마이드엔피, 하이알루로닉애씨드, 소듐하이알루로네이트크로스 폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄 하이알루로네이트, 소듐하이알루로네이트, 판테놀, 알지닌, 아크 릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리글리세 릴-10라우레이트, 잔탄검, 알란토인, 하이드로제네이티드레시틴, 부틸렌글라이콜, 아데노신, 다이소듐이디티에이, 로즈마리잎오일",True,
376,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172208&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=376,"만주자작나무수액(83.692%), 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 알지닌, 카보머, 폴리글리세릴-10라우레이트, 폴리글리세릴-4라우레이트, 베타인, 에틸헥실글리세린, 아데노신, 향료, 소듐파이테이트, 토코페롤, 소듐하이알루로네이트, 정제수",True,
